entityId	languageTag	alias
http://www.wikidata.org/entity/Q154797	ar	البوندستاج
http://www.wikidata.org/entity/Q154797	ar	البوندستاغ
http://www.wikidata.org/entity/Q154797	ar	برلمان ألماني
http://www.wikidata.org/entity/Q154797	ar	بوندستاج
http://www.wikidata.org/entity/Q154797	ar	بوندشتاغ
http://www.wikidata.org/entity/Q154797	ar	Bundestag
http://www.wikidata.org/entity/Q155	ar	البرازیل
http://www.wikidata.org/entity/Q155	ar	البرازيلي
http://www.wikidata.org/entity/Q155	ar	الجمهورية البرازيلية
http://www.wikidata.org/entity/Q155	ar	برازیل
http://www.wikidata.org/entity/Q155	ar	برازيل
http://www.wikidata.org/entity/Q155	ar	برازيلي
http://www.wikidata.org/entity/Q155	ar	برازيلية
http://www.wikidata.org/entity/Q155	ar	جمهورية البرازيل الإتحادية
http://www.wikidata.org/entity/Q155	ar	جمهورية البرازيل الاتحادية
http://www.wikidata.org/entity/Q155	ar	شرق أمريكا الجنوبية
http://www.wikidata.org/entity/Q155169	ar	٢١ (ألبوم)
http://www.wikidata.org/entity/Q1555	ar	غواتيمالا (مدينة)
http://www.wikidata.org/entity/Q1555	ar	مدينة غواتيمالا
http://www.wikidata.org/entity/Q1563	ar	لا هافانا
http://www.wikidata.org/entity/Q15679	ar	باداخوز
http://www.wikidata.org/entity/Q15684	ar	أشقوبيه
http://www.wikidata.org/entity/Q15684	ar	سيجوفيا
http://www.wikidata.org/entity/Q15684	ar	شقوبي
http://www.wikidata.org/entity/Q15684	ar	شقوبيه
http://www.wikidata.org/entity/Q15688	ar	آبله
http://www.wikidata.org/entity/Q15688	ar	افيلا
http://www.wikidata.org/entity/Q156974	ar	أوستي
http://www.wikidata.org/entity/Q157246	ar	بيتولا
http://www.wikidata.org/entity/Q157734	ar	سلطنة مسقط وعُمان
http://www.wikidata.org/entity/Q157734	ar	محمية مسقط وعمان
http://www.wikidata.org/entity/Q157734	ar	مسقط وعمان
http://www.wikidata.org/entity/Q15777	ar	السي
http://www.wikidata.org/entity/Q15777	ar	سي (لغه برمجه)
http://www.wikidata.org/entity/Q15777	ar	لغة البرمجة سي
http://www.wikidata.org/entity/Q15777	ar	لغة برمجة C
http://www.wikidata.org/entity/Q15777	ar	لغة سي
http://www.wikidata.org/entity/Q15777	ar	C (لغة برمجة)
http://www.wikidata.org/entity/Q1579397	ar	معهد باندونغ للتكنولوجيا
http://www.wikidata.org/entity/Q158119	ar	مدينة رام الله
http://www.wikidata.org/entity/Q158467	ar	جواليور
http://www.wikidata.org/entity/Q158467	ar	غواليور
http://www.wikidata.org/entity/Q158467	ar	قواليور
http://www.wikidata.org/entity/Q158467	ar	كواليا
http://www.wikidata.org/entity/Q15865	ar	دومدجالي
http://www.wikidata.org/entity/Q158903	ar	شوشة
http://www.wikidata.org/entity/Q158903	ar	شوشى
http://www.wikidata.org/entity/Q159	ar	الاتحاد الروسي
http://www.wikidata.org/entity/Q159	ar	روسيا الاتحادية
http://www.wikidata.org/entity/Q15901	ar	بوستوجنا
http://www.wikidata.org/entity/Q15906	ar	بيتاو
http://www.wikidata.org/entity/Q159835	ar	بَطْمَانُ
http://www.wikidata.org/entity/Q160112	ar	ديل برادو
http://www.wikidata.org/entity/Q160112	ar	متحف البرادو
http://www.wikidata.org/entity/Q160112	ar	متحف برادو
http://www.wikidata.org/entity/Q160450	ar	سامسون
http://www.wikidata.org/entity/Q160450	ar	صامسون
http://www.wikidata.org/entity/Q160450	ar	صمسون
http://www.wikidata.org/entity/Q160493	ar	إنرنيس
http://www.wikidata.org/entity/Q160544	ar	إراكليون، إراكليون
http://www.wikidata.org/entity/Q160544	ar	إيراكليو
http://www.wikidata.org/entity/Q160544	ar	كانديه
http://www.wikidata.org/entity/Q160544	ar	هيراقليون
http://www.wikidata.org/entity/Q160544	ar	هيراكليون
http://www.wikidata.org/entity/Q160642	ar	ساليسبري (انجلترا)
http://www.wikidata.org/entity/Q160746	ar	Nescafé
http://www.wikidata.org/entity/Q160746	ar	Nestle
http://www.wikidata.org/entity/Q160746	ar	Nestlé
http://www.wikidata.org/entity/Q160927	ar	بلوا
http://www.wikidata.org/entity/Q161053	ar	روبي(لغة برمجة)
http://www.wikidata.org/entity/Q161087	ar	بايرتز أوف ذا كاريبين: ديد مانز تشيست
http://www.wikidata.org/entity/Q161087	ar	قراصنه الكاريبي: صندوق الرجل الميت
http://www.wikidata.org/entity/Q161087	ar	Pirates of the Caribbean: Dead Man's Chest
http://www.wikidata.org/entity/Q161562	ar	جامعة كالتيك
http://www.wikidata.org/entity/Q161562	ar	كالتيك
http://www.wikidata.org/entity/Q161562	ar	معهد كاليفورنيا للتقنية
http://www.wikidata.org/entity/Q161562	ar	معهد كاليفورنيا للتكنولوجيا
http://www.wikidata.org/entity/Q161678	ar	هاري بوتر وآثار الموت
http://www.wikidata.org/entity/Q161678	ar	هاري بوتر ومقدسات الموت
http://www.wikidata.org/entity/Q161678	ar	هاري بوتر ومقدسات الموت – الجزء ١
http://www.wikidata.org/entity/Q161687	ar	هاري بوتر والأمير الخليط
http://www.wikidata.org/entity/Q161687	ar	هاري بوتر والأمير الهجين الدم
http://www.wikidata.org/entity/Q162729	ar	القلب الشجاع
http://www.wikidata.org/entity/Q162729	ar	بريف هارت
http://www.wikidata.org/entity/Q162729	ar	قلب الشجاع
http://www.wikidata.org/entity/Q162729	ar	Braveheart
http://www.wikidata.org/entity/Q163468	ar	البرولوج
http://www.wikidata.org/entity/Q163468	ar	البرولوغ
http://www.wikidata.org/entity/Q163468	ar	برلوغ
http://www.wikidata.org/entity/Q163468	ar	برولوج
http://www.wikidata.org/entity/Q163468	ar	لغة البرولوج
http://www.wikidata.org/entity/Q163468	ar	Prolog
http://www.wikidata.org/entity/Q163490	ar	صيداء
http://www.wikidata.org/entity/Q163490	ar	صيدون
http://www.wikidata.org/entity/Q163607	ar	انغكور
http://www.wikidata.org/entity/Q163607	ar	أنكور
http://www.wikidata.org/entity/Q163607	ar	Angkor
http://www.wikidata.org/entity/Q163872	ar	الفارس الأسود
http://www.wikidata.org/entity/Q163872	ar	الفارس المظلم
http://www.wikidata.org/entity/Q163872	ar	ذى دارك نايت
http://www.wikidata.org/entity/Q163872	ar	The Dark Knight
http://www.wikidata.org/entity/Q163872	ar	The Dark Knight The Joker
http://www.wikidata.org/entity/Q1640731	ar	الجامعة متعددة التقنيات بكتالونيا
http://www.wikidata.org/entity/Q1640731	ar	الجامعة متعددة التقنيات في قطلونية
http://www.wikidata.org/entity/Q1640731	ar	الجامعة متعددة التقنيات في كتالونيا
http://www.wikidata.org/entity/Q1640731	ar	جامعة البوليتكنيك في كاتالونيا
http://www.wikidata.org/entity/Q1640731	ar	جامعة البوليتكنيك في كتالونيا
http://www.wikidata.org/entity/Q164103	ar	الذهن الجميل
http://www.wikidata.org/entity/Q1641504	ar	جامعة بالرمو
http://www.wikidata.org/entity/Q1646181	ar	Worcester
http://www.wikidata.org/entity/Q164621	ar	وحش الشهرة
http://www.wikidata.org/entity/Q164646	ar	Born This Way
http://www.wikidata.org/entity/Q164963	ar	The Lord of the Rings: The Two Towers
http://www.wikidata.org/entity/Q165413	ar	بيكونور
http://www.wikidata.org/entity/Q165422	ar	فرانسيستاون
http://www.wikidata.org/entity/Q1654327	ar	عربية تراثية
http://www.wikidata.org/entity/Q1654327	ar	فصحى التراث
http://www.wikidata.org/entity/Q165436	ar	أسمبلي
http://www.wikidata.org/entity/Q165436	ar	اسمبلي
http://www.wikidata.org/entity/Q165436	ar	لغة أسمبلي
http://www.wikidata.org/entity/Q165436	ar	لغة اسمبلي
http://www.wikidata.org/entity/Q165436	ar	لغة الأسيمبلي
http://www.wikidata.org/entity/Q165436	ar	لغه تجميع
http://www.wikidata.org/entity/Q165444	ar	مدينة تكريت
http://www.wikidata.org/entity/Q165713	ar	حرب النجوم 1
http://www.wikidata.org/entity/Q165713	ar	حرب النجوم الجزء الاول: تهديد الشبح
http://www.wikidata.org/entity/Q165713	ar	حرب النجوم الحلقة الاولى: تهديد الشبح
http://www.wikidata.org/entity/Q165817	ar	انقاذ الجندى رايان
http://www.wikidata.org/entity/Q165817	ar	Saving Private Ryan
http://www.wikidata.org/entity/Q165980	ar	جامعة ڤيينا
http://www.wikidata.org/entity/Q165980	ar	Universitat zu Wien
http://www.wikidata.org/entity/Q165995	ar	ملاطية
http://www.wikidata.org/entity/Q165995	ar	مَلَاطِيَةُ
http://www.wikidata.org/entity/Q165995	ar	مَلَطْيَةُ
http://www.wikidata.org/entity/Q166262	ar	باتمان بيجنز
http://www.wikidata.org/entity/Q166262	ar	باتمان يبدأ
http://www.wikidata.org/entity/Q166262	ar	بدايات باتمان
http://www.wikidata.org/entity/Q166262	ar	بداية الرجل الوطواط
http://www.wikidata.org/entity/Q166262	ar	بدايه الرجل الوطواط
http://www.wikidata.org/entity/Q166262	ar	Batman Begins
http://www.wikidata.org/entity/Q167551	ar	جيتيغا
http://www.wikidata.org/entity/Q167551	ar	عاصمة بوروندي
http://www.wikidata.org/entity/Q167551	ar	غيتغا
http://www.wikidata.org/entity/Q167726	ar	الحديقة الجوراسية
http://www.wikidata.org/entity/Q167726	ar	حديقة جوراسية
http://www.wikidata.org/entity/Q167726	ar	حديقه جوراسيه
http://www.wikidata.org/entity/Q168193	ar	الكافي
http://www.wikidata.org/entity/Q168193	ar	النجف الأشرف
http://www.wikidata.org/entity/Q168193	ar	النجف الاشرف
http://www.wikidata.org/entity/Q168193	ar	نجف
http://www.wikidata.org/entity/Q168197	ar	آديامان
http://www.wikidata.org/entity/Q168225	ar	حبرون
http://www.wikidata.org/entity/Q168225	ar	هيبرون
http://www.wikidata.org/entity/Q16869	ar	دار السعادة
http://www.wikidata.org/entity/Q168751	ar	جامعة دوك
http://www.wikidata.org/entity/Q168751	ar	جامعه دوك
http://www.wikidata.org/entity/Q168866	ar	اسكيشهر
http://www.wikidata.org/entity/Q168954	ar	الفيحاء
http://www.wikidata.org/entity/Q168954	ar	طرابلس الشام
http://www.wikidata.org/entity/Q168954	ar	طرابلس الشرق
http://www.wikidata.org/entity/Q168954	ar	طرابلس، لبنان
http://www.wikidata.org/entity/Q16911222	ar	الرازحية
http://www.wikidata.org/entity/Q16911222	ar	لغة جبل رازح
http://www.wikidata.org/entity/Q169247	ar	مدينة دوبوي
http://www.wikidata.org/entity/Q16955	ar	جامعة تسينج - هوا
http://www.wikidata.org/entity/Q16955	ar	جامعة تسينج هوا
http://www.wikidata.org/entity/Q16955	ar	جامعة تسينج-هوا
http://www.wikidata.org/entity/Q16955	ar	جامعة تشين هوا
http://www.wikidata.org/entity/Q16955	ar	جامعة تشين هواه
http://www.wikidata.org/entity/Q16955	ar	清华大学
http://www.wikidata.org/entity/Q16955	ar	清華大學
http://www.wikidata.org/entity/Q17	ar	دولة اليابان
http://www.wikidata.org/entity/Q17	ar	يابان
http://www.wikidata.org/entity/Q170027	ar	جامعه لندن
http://www.wikidata.org/entity/Q170263	ar	Chester
http://www.wikidata.org/entity/Q170457	ar	أَيْدَنُ
http://www.wikidata.org/entity/Q170497	ar	جلوشستر
http://www.wikidata.org/entity/Q170497	ar	جلوشيستر
http://www.wikidata.org/entity/Q170497	ar	غلوشستر
http://www.wikidata.org/entity/Q170497	ar	غلوشيستر
http://www.wikidata.org/entity/Q170525	ar	أغادير
http://www.wikidata.org/entity/Q170525	ar	اكادير
http://www.wikidata.org/entity/Q170525	ar	أڭادير
http://www.wikidata.org/entity/Q170525	ar	أگادير
http://www.wikidata.org/entity/Q170525	ar	جماعة اكادير
http://www.wikidata.org/entity/Q170532	ar	أَمَاسِيَةُ
http://www.wikidata.org/entity/Q170564	ar	المبيد 2 - يوم الحساب
http://www.wikidata.org/entity/Q170564	ar	المبيد ٢ - يوم الحساب
http://www.wikidata.org/entity/Q170564	ar	تيرميناتور ٢: يوم الحساب
http://www.wikidata.org/entity/Q170564	ar	Terminator ٢: Judgment Day
http://www.wikidata.org/entity/Q170616	ar	تشيبا، تشيبا
http://www.wikidata.org/entity/Q170688	ar	سانتا كروز
http://www.wikidata.org/entity/Q171031	ar	ازبرطة
http://www.wikidata.org/entity/Q171031	ar	ازبرطه
http://www.wikidata.org/entity/Q171031	ar	إسبرطة,تركيا
http://www.wikidata.org/entity/Q171031	ar	إسبرطه، تركيا
http://www.wikidata.org/entity/Q171632	ar	كأس أمريكا الجنوبية 2007
http://www.wikidata.org/entity/Q171639	ar	اشدود
http://www.wikidata.org/entity/Q171764	ar	احمدية
http://www.wikidata.org/entity/Q171764	ar	أحمديه
http://www.wikidata.org/entity/Q171764	ar	الأحمدية
http://www.wikidata.org/entity/Q171764	ar	الطائفة الأحمدية
http://www.wikidata.org/entity/Q171764	ar	القاديانية
http://www.wikidata.org/entity/Q171764	ar	القاديانية من وجهة نظر الإسلام
http://www.wikidata.org/entity/Q171764	ar	قاديانية
http://www.wikidata.org/entity/Q171810	ar	العلائية
http://www.wikidata.org/entity/Q171810	ar	علائية
http://www.wikidata.org/entity/Q172	ar	تورنتو، أونتاريو
http://www.wikidata.org/entity/Q172241	ar	الخلاص من شوشانك
http://www.wikidata.org/entity/Q172241	ar	خلاص من شاوشانك
http://www.wikidata.org/entity/Q172241	ar	خلاص من شوشانك
http://www.wikidata.org/entity/Q172241	ar	وداعا شاوشانك
http://www.wikidata.org/entity/Q172241	ar	وداعاً شاوشانك
http://www.wikidata.org/entity/Q172241	ar	وداعا شوشانك
http://www.wikidata.org/entity/Q172241	ar	وداعا يا شاوشانك
http://www.wikidata.org/entity/Q172241	ar	وداعا يا شوشانك
http://www.wikidata.org/entity/Q172241	ar	The Shawshank Redemption
http://www.wikidata.org/entity/Q172343	ar	رفح الفلسطينية
http://www.wikidata.org/entity/Q1728622	ar	جامعة كاليفورنيا في ميرسد
http://www.wikidata.org/entity/Q172975	ar	الراحلون
http://www.wikidata.org/entity/Q172975	ar	ذا ديبارتد
http://www.wikidata.org/entity/Q172975	ar	ذا ديبارتيد
http://www.wikidata.org/entity/Q172975	ar	فيلم الراحلون
http://www.wikidata.org/entity/Q172975	ar	فيلم المغادرون
http://www.wikidata.org/entity/Q172975	ar	مغادرون
http://www.wikidata.org/entity/Q172975	ar	The Departed
http://www.wikidata.org/entity/Q173270	ar	فيراكروز (مدينة)
http://www.wikidata.org/entity/Q173270	ar	مدينة فيراكروز
http://www.wikidata.org/entity/Q1733	ar	ماغدبورغ
http://www.wikidata.org/entity/Q1733	ar	ماغديبورغ
http://www.wikidata.org/entity/Q1733	ar	مجدبرج
http://www.wikidata.org/entity/Q173532	ar	بيبلوس
http://www.wikidata.org/entity/Q173545	ar	بلد النواعير
http://www.wikidata.org/entity/Q173545	ar	حماه
http://www.wikidata.org/entity/Q173545	ar	عروس العاصي
http://www.wikidata.org/entity/Q173545	ar	مدينة أبي الفداء
http://www.wikidata.org/entity/Q173545	ar	مدينة النواعير
http://www.wikidata.org/entity/Q173545	ar	مدينة حماة
http://www.wikidata.org/entity/Q173545	ar	مدينة حماه
http://www.wikidata.org/entity/Q173731	ar	غزنه
http://www.wikidata.org/entity/Q174	ar	سان باولو
http://www.wikidata.org/entity/Q174	ar	ساو بولو
http://www.wikidata.org/entity/Q174	ar	ساوباولو
http://www.wikidata.org/entity/Q174060	ar	العزيز
http://www.wikidata.org/entity/Q174060	ar	خربوت
http://www.wikidata.org/entity/Q174158	ar	الجامعة العبرية
http://www.wikidata.org/entity/Q174158	ar	الجامعه العبريه في القدس
http://www.wikidata.org/entity/Q174158	ar	جامعة القدس العبرية
http://www.wikidata.org/entity/Q174262	ar	سنت بيتر بورت
http://www.wikidata.org/entity/Q174341	ar	الإِسْكَنْدَرُونَةُ
http://www.wikidata.org/entity/Q17444	ar	نيفرمايند
http://www.wikidata.org/entity/Q174684	ar	توزلا
http://www.wikidata.org/entity/Q174916	ar	مدينة طرطوس
http://www.wikidata.org/entity/Q1752043	ar	برنامج كراسي البحث العلمية بجامعة الملك سعود
http://www.wikidata.org/entity/Q1752043	ar	جامعة الرياض
http://www.wikidata.org/entity/Q1752043	ar	جامعة الملك سعود بن عبد العزيز
http://www.wikidata.org/entity/Q1752043	ar	جامعة الملك سعود بن عبدالعزيز
http://www.wikidata.org/entity/Q1752043	ar	جامعة سعود
http://www.wikidata.org/entity/Q1752043	ar	جامعه الملك سعود
http://www.wikidata.org/entity/Q1752043	ar	KSU
http://www.wikidata.org/entity/Q17544553	ar	1989 ( ألبوم تايلور سويفت)
http://www.wikidata.org/entity/Q17544553	ar	١٩٨٩ ( ألبوم تايلور سويفت)
http://www.wikidata.org/entity/Q17544553	ar	١٩٨٩ (ألبوم تايلور سويفت)
http://www.wikidata.org/entity/Q17544553	ar	1989 (ألبوم)
http://www.wikidata.org/entity/Q17544553	ar	١٩٨٩ (ألبوم)
http://www.wikidata.org/entity/Q175651	ar	اوبنينسك
http://www.wikidata.org/entity/Q1764	ar	ريجيافيك
http://www.wikidata.org/entity/Q1782980	ar	جامعه لاغوس
http://www.wikidata.org/entity/Q178405	ar	لاريسا، لاريسا
http://www.wikidata.org/entity/Q17856	ar	بالارات، فيكتوريا
http://www.wikidata.org/entity/Q178663	ar	الحاضرة الإسماعيلية
http://www.wikidata.org/entity/Q178663	ar	العاصمة الإسماعيلية
http://www.wikidata.org/entity/Q178663	ar	جماعة مكناس
http://www.wikidata.org/entity/Q178663	ar	مكناسة الزيتون
http://www.wikidata.org/entity/Q178835	ar	مدينة الشمس
http://www.wikidata.org/entity/Q178835	ar	هياكل بعلبك
http://www.wikidata.org/entity/Q178835	ar	هيليوبوليس
http://www.wikidata.org/entity/Q179046	ar	فتح بور سيكري
http://www.wikidata.org/entity/Q1795928	ar	جامعة المؤسس
http://www.wikidata.org/entity/Q1795928	ar	جامعة الملك عبد العزيز بجدة
http://www.wikidata.org/entity/Q1795928	ar	جامعة الملك عبدالعزيز
http://www.wikidata.org/entity/Q1795928	ar	جامعة عبدالعزيز
http://www.wikidata.org/entity/Q1795928	ar	جامعه الملك عبد العزيز
http://www.wikidata.org/entity/Q179815	ar	درهام
http://www.wikidata.org/entity/Q179815	ar	درهام، إنجلترا
http://www.wikidata.org/entity/Q1800	ar	كوشين
http://www.wikidata.org/entity/Q180176	ar	كوزاني، كوزاني
http://www.wikidata.org/entity/Q180294	ar	يافة
http://www.wikidata.org/entity/Q180522	ar	العقبه
http://www.wikidata.org/entity/Q180522	ar	جحفية
http://www.wikidata.org/entity/Q180522	ar	مدينة العقبة
http://www.wikidata.org/entity/Q180522	ar	مدينه العقبة
http://www.wikidata.org/entity/Q180522	ar	Aqaba
http://www.wikidata.org/entity/Q180775	ar	سينت يانس مولينبيك
http://www.wikidata.org/entity/Q180775	ar	مولينبيك
http://www.wikidata.org/entity/Q1808326	ar	جامعه السلطان قابوس
http://www.wikidata.org/entity/Q180921	ar	العاصمة القومية للسودان
http://www.wikidata.org/entity/Q180921	ar	أمدرمان
http://www.wikidata.org/entity/Q180921	ar	امدرمان
http://www.wikidata.org/entity/Q181069	ar	حرب النجوم 2
http://www.wikidata.org/entity/Q181069	ar	حرب النجوم الحلقة الثانية: هجوم المستنسخين
http://www.wikidata.org/entity/Q181379	ar	الأوسمانية
http://www.wikidata.org/entity/Q181379	ar	أوسماني
http://www.wikidata.org/entity/Q181379	ar	أوسمانية
http://www.wikidata.org/entity/Q181379	ar	اوسمانية
http://www.wikidata.org/entity/Q181379	ar	أوسمانيه
http://www.wikidata.org/entity/Q181795	ar	حرب النجوم 5
http://www.wikidata.org/entity/Q181795	ar	حرب النجوم الجزء الخامس: الامبراطورية تعيد الضربات
http://www.wikidata.org/entity/Q181795	ar	حرب النجوم الحلقة الخامسة: الامبراطورية تعيد الضربات
http://www.wikidata.org/entity/Q181803	ar	حرب النجوم 6
http://www.wikidata.org/entity/Q181803	ar	حرب النجوم الحلقة السادسة: عودة الجيداي
http://www.wikidata.org/entity/Q182009	ar	تِكِرْطَاغ
http://www.wikidata.org/entity/Q182025	ar	آق سراي
http://www.wikidata.org/entity/Q182049	ar	روستنبورغ
http://www.wikidata.org/entity/Q182059	ar	كوماسى
http://www.wikidata.org/entity/Q182092	ar	المقابل لكريت طبرق
http://www.wikidata.org/entity/Q182153	ar	السيارات
http://www.wikidata.org/entity/Q182153	ar	كارز
http://www.wikidata.org/entity/Q182153	ar	Cars
http://www.wikidata.org/entity/Q182299	ar	خانيا
http://www.wikidata.org/entity/Q182299	ar	كانيا
http://www.wikidata.org/entity/Q182299	ar	هانيا
http://www.wikidata.org/entity/Q182481	ar	توركوينغ
http://www.wikidata.org/entity/Q182692	ar	القيامه الآن
http://www.wikidata.org/entity/Q182692	ar	سفر الرؤيا الآن
http://www.wikidata.org/entity/Q182692	ar	نهاية العالم الآن
http://www.wikidata.org/entity/Q182692	ar	Apocalypse Now
http://www.wikidata.org/entity/Q182826	ar	كل إم اول
http://www.wikidata.org/entity/Q182826	ar	كل ام أول
http://www.wikidata.org/entity/Q182973	ar	جامعة أيوا
http://www.wikidata.org/entity/Q183	ar	جمهورية ألمانيا اﻻتحادية
http://www.wikidata.org/entity/Q183199	ar	جيانينا
http://www.wikidata.org/entity/Q183199	ar	يانينة
http://www.wikidata.org/entity/Q183199	ar	يانينه
http://www.wikidata.org/entity/Q183298	ar	أبادان
http://www.wikidata.org/entity/Q183298	ar	ايبادان
http://www.wikidata.org/entity/Q183584	ar	لانشو
http://www.wikidata.org/entity/Q183651	ar	توكات
http://www.wikidata.org/entity/Q184	ar	بيلاروسيا
http://www.wikidata.org/entity/Q184	ar	بيلوروسية
http://www.wikidata.org/entity/Q184	ar	روسيا البيضاء
http://www.wikidata.org/entity/Q184046	ar	زينيتشا
http://www.wikidata.org/entity/Q184090	ar	البرستون
http://www.wikidata.org/entity/Q184090	ar	برستون
http://www.wikidata.org/entity/Q184090	ar	بريستون
http://www.wikidata.org/entity/Q184163	ar	كولشيستر:
http://www.wikidata.org/entity/Q184184	ar	انواذيبو
http://www.wikidata.org/entity/Q184184	ar	بور إيتيان
http://www.wikidata.org/entity/Q184184	ar	نواديبو
http://www.wikidata.org/entity/Q1842	ar	العاصمة لوكسمبورج
http://www.wikidata.org/entity/Q1842	ar	العاصمة لوكسمبورغ
http://www.wikidata.org/entity/Q1842	ar	لوكسمبورج
http://www.wikidata.org/entity/Q1842	ar	لوكسمبورج العاصمة
http://www.wikidata.org/entity/Q1842	ar	لوكسمبورغ
http://www.wikidata.org/entity/Q1842	ar	لوكسمبورغ العاصمة
http://www.wikidata.org/entity/Q1842	ar	مدينة لوكسمبورج
http://www.wikidata.org/entity/Q184539	ar	اردو
http://www.wikidata.org/entity/Q184539	ar	أردو,تركيا
http://www.wikidata.org/entity/Q184768	ar	الأب الروحي: الجزء الثاني
http://www.wikidata.org/entity/Q184768	ar	العرّاب 2
http://www.wikidata.org/entity/Q184768	ar	العراب الجزء الثاني
http://www.wikidata.org/entity/Q184768	ar	العراّب الجزء الثاني
http://www.wikidata.org/entity/Q184768	ar	العرّاب الجزء الثاني
http://www.wikidata.org/entity/Q184768	ar	The Godfather Part II
http://www.wikidata.org/entity/Q1848	ar	سان مارينو المدينة
http://www.wikidata.org/entity/Q184864	ar	ميغارا، أتيكي
http://www.wikidata.org/entity/Q185084	ar	سعرت
http://www.wikidata.org/entity/Q185084	ar	سيرت
http://www.wikidata.org/entity/Q185134	ar	أغادير (تلمسان)
http://www.wikidata.org/entity/Q185134	ar	أقادير
http://www.wikidata.org/entity/Q185157	ar	تتوان
http://www.wikidata.org/entity/Q185157	ar	تطاون
http://www.wikidata.org/entity/Q185157	ar	تطاوين
http://www.wikidata.org/entity/Q185157	ar	تيطاوين
http://www.wikidata.org/entity/Q185157	ar	جماعة تطوان
http://www.wikidata.org/entity/Q185453	ar	الملتان
http://www.wikidata.org/entity/Q185453	ar	المولتان
http://www.wikidata.org/entity/Q185453	ar	مولتان
http://www.wikidata.org/entity/Q185458	ar	كويتا
http://www.wikidata.org/entity/Q185458	ar	كويته
http://www.wikidata.org/entity/Q1860	ar	االلغة الإنكليزية
http://www.wikidata.org/entity/Q1860	ar	االلغة لإنكليزية
http://www.wikidata.org/entity/Q1860	ar	الإنكليزية - اللغة
http://www.wikidata.org/entity/Q1860	ar	الإنكليزية (اللغة)
http://www.wikidata.org/entity/Q1860	ar	الإنگليزية اللغة العالمية
http://www.wikidata.org/entity/Q1863	ar	أندورا لا فيل
http://www.wikidata.org/entity/Q1864529	ar	ذات (لغة برمجة)
http://www.wikidata.org/entity/Q1867	ar	تايبي
http://www.wikidata.org/entity/Q187284	ar	الغردقه
http://www.wikidata.org/entity/Q187284	ar	غردقة
http://www.wikidata.org/entity/Q187346	ar	البلاد
http://www.wikidata.org/entity/Q187346	ar	سيرتا
http://www.wikidata.org/entity/Q187352	ar	قولة
http://www.wikidata.org/entity/Q187352	ar	كافالا
http://www.wikidata.org/entity/Q187352	ar	كافالا، كافالا
http://www.wikidata.org/entity/Q187507	ar	Master Of Puppets
http://www.wikidata.org/entity/Q187560	ar	مخطط (لغة برمجة)
http://www.wikidata.org/entity/Q188022	ar	مردين
http://www.wikidata.org/entity/Q188436	ar	ألكول
http://www.wikidata.org/entity/Q188436	ar	اللغة الخوارزمية
http://www.wikidata.org/entity/Q1888771	ar	جامعة مانشيستر متروبوليتان
http://www.wikidata.org/entity/Q1888771	ar	مانشستر متروبوليتان
http://www.wikidata.org/entity/Q188894	ar	كتاهية
http://www.wikidata.org/entity/Q188894	ar	كُتَاهِيَةُ
http://www.wikidata.org/entity/Q188894	ar	كُوتَاهِيَةُ
http://www.wikidata.org/entity/Q189	ar	جمهورية آيسلندا
http://www.wikidata.org/entity/Q189022	ar	امبريال كوليدج في لندن
http://www.wikidata.org/entity/Q189022	ar	امبريال كوليدج لندن
http://www.wikidata.org/entity/Q189059	ar	ميتيليني، ليسفوس
http://www.wikidata.org/entity/Q189128	ar	ليون دي لوس ألداما
http://www.wikidata.org/entity/Q189133	ar	كيرنز، ولاية كوينزلاند
http://www.wikidata.org/entity/Q189134	ar	أوشاك
http://www.wikidata.org/entity/Q189134	ar	اوشاك
http://www.wikidata.org/entity/Q189441	ar	جامعة جاغيلونيا
http://www.wikidata.org/entity/Q189697	ar	قَرَبُوكُ
http://www.wikidata.org/entity/Q189901	ar	آرجوس
http://www.wikidata.org/entity/Q189901	ar	أرغوس
http://www.wikidata.org/entity/Q190005	ar	سينفويجوس
http://www.wikidata.org/entity/Q190021	ar	تاونزفيل
http://www.wikidata.org/entity/Q190021	ar	طانسفيل
http://www.wikidata.org/entity/Q190050	ar	فايت كلاب
http://www.wikidata.org/entity/Q190050	ar	فايت كلوب
http://www.wikidata.org/entity/Q190050	ar	فايت كليب
http://www.wikidata.org/entity/Q190050	ar	Fight Club
http://www.wikidata.org/entity/Q190165	ar	لوانجفرابانج
http://www.wikidata.org/entity/Q1906	ar	كازيرتا
http://www.wikidata.org/entity/Q19060	ar	غات تو بي ذير
http://www.wikidata.org/entity/Q190828	ar	بتاح تكوا
http://www.wikidata.org/entity/Q190828	ar	بتاح تكوة
http://www.wikidata.org/entity/Q190828	ar	بتاح تكوه
http://www.wikidata.org/entity/Q190828	ar	بتاه تكفا
http://www.wikidata.org/entity/Q190828	ar	بتح تقوا
http://www.wikidata.org/entity/Q190828	ar	بتح تقوة
http://www.wikidata.org/entity/Q190828	ar	بتح تقوه
http://www.wikidata.org/entity/Q190847	ar	ألكساندروبولي
http://www.wikidata.org/entity/Q190847	ar	اليكساندروبولي
http://www.wikidata.org/entity/Q190847	ar	أليكساندروبولي، إفروس
http://www.wikidata.org/entity/Q191	ar	استونيا
http://www.wikidata.org/entity/Q191	ar	جمهورية إستونيا
http://www.wikidata.org/entity/Q191170	ar	الفلوجه
