entityId	languageTag	label	description	typeId	typeLabel	sitelinks	arwikiUrl
http://www.wikidata.org/entity/Q182692	ar	القيامة الآن	فيلم أُصدر سنة 1979، من إخراج فرانسيس فورد كوبولا	Q11424	film	84	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D9%85%D8%A9_%D8%A7%D9%84%D8%A2%D9%86_(%D9%81%D9%84%D9%85)
http://www.wikidata.org/entity/Q1828035	ar	ليسبورن		Q515	city	56	https://ar.wikipedia.org/wiki/%D9%84%D9%8A%D8%B3%D8%A8%D9%88%D8%B1%D9%86
http://www.wikidata.org/entity/Q182826	ar	كل إم أول	ألبوم من أداء ميتاليكا	Q482994	album	53	https://ar.wikipedia.org/wiki/%D9%83%D9%84_%D8%A5%D9%85_%D8%A3%D9%88%D9%84
http://www.wikidata.org/entity/Q182923	ar	إستيرلينغ		Q515	city	75	https://ar.wikipedia.org/wiki/%D8%A5%D8%B3%D8%AA%D9%8A%D8%B1%D9%84%D9%8A%D9%86%D8%BA
http://www.wikidata.org/entity/Q182973	ar	جامعة آيوا	جامعة بحثية عامة في آيوا سيتي، آيوا، الولايات المتحدة الأمريكية	Q3918	university	42	https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D9%85%D8%B9%D8%A9_%D8%A2%D9%8A%D9%88%D8%A7
http://www.wikidata.org/entity/Q182984	ar	كانو		Q515	city	86	https://ar.wikipedia.org/wiki/%D9%83%D8%A7%D9%86%D9%88
http://www.wikidata.org/entity/Q183	ar	ألمانيا	دولة في وسط غرب أوروبا	Q6256	country	403	https://ar.wikipedia.org/wiki/%D8%A3%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A7
http://www.wikidata.org/entity/Q183124	ar	كوتشابامبا		Q515	city	80	https://ar.wikipedia.org/wiki/%D9%83%D9%88%D8%AA%D8%B4%D8%A7%D8%A8%D8%A7%D9%85%D8%A8%D8%A7
http://www.wikidata.org/entity/Q183199	ar	يوانينا	مستوطنة في اليونان	Q515	city	79	https://ar.wikipedia.org/wiki/%D9%8A%D9%88%D8%A7%D9%86%D9%8A%D9%86%D8%A7
http://www.wikidata.org/entity/Q183298	ar	إبادان	عاصمة ولاية أويو في نيجيريا	Q515	city	78	https://ar.wikipedia.org/wiki/%D8%A5%D8%A8%D8%A7%D8%AF%D8%A7%D9%86
http://www.wikidata.org/entity/Q183303	ar	جلال آباد	مدينة في شرق أفغانستان	Q515	city	78	https://ar.wikipedia.org/wiki/%D8%AC%D9%84%D8%A7%D9%84_%D8%A2%D8%A8%D8%A7%D8%AF
http://www.wikidata.org/entity/Q183405	ar	آسفي	مدينة في المغرب	Q515	city	62	https://ar.wikipedia.org/wiki/%D8%A2%D8%B3%D9%81%D9%8A
http://www.wikidata.org/entity/Q183551	ar	وترفورد		Q515	city	87	https://ar.wikipedia.org/wiki/%D9%88%D8%AA%D8%B1%D9%81%D9%88%D8%B1%D8%AF
http://www.wikidata.org/entity/Q183584	ar	لانتشو	مدينة صينية وعاصمة الإقليم قانسو	Q515	city	98	https://ar.wikipedia.org/wiki/%D9%84%D8%A7%D9%86%D8%AA%D8%B4%D9%88
http://www.wikidata.org/entity/Q183651	ar	توقاد	عاصمة محافظة توقاد في تركيا	Q515	city	82	https://ar.wikipedia.org/wiki/%D8%AA%D9%88%D9%82%D8%A7%D8%AF
http://www.wikidata.org/entity/Q184	ar	بيلاروس	دولة في أوروبا الشرقية	Q6256	country	356	https://ar.wikipedia.org/wiki/%D8%A8%D9%8A%D9%84%D8%A7%D8%B1%D9%88%D8%B3
http://www.wikidata.org/entity/Q184046	ar	زينيتسا		Q515	city	78	https://ar.wikipedia.org/wiki/%D8%B2%D9%8A%D9%86%D9%8A%D8%AA%D8%B3%D8%A7
http://www.wikidata.org/entity/Q184090	ar	برسطن	مدينة بريطانية تقع شمال غرب إنجلترا	Q515	city	73	https://ar.wikipedia.org/wiki/%D8%A8%D8%B1%D8%B3%D8%B7%D9%86
http://www.wikidata.org/entity/Q184163	ar	كولشيستر	بلدة في المملكة المتحدة	Q515	city	75	https://ar.wikipedia.org/wiki/%D9%83%D9%88%D9%84%D8%B4%D9%8A%D8%B3%D8%AA%D8%B1
http://www.wikidata.org/entity/Q184184	ar	نواذيبو	مدينة موريتانية	Q515	city	65	https://ar.wikipedia.org/wiki/%D9%86%D9%88%D8%A7%D8%B0%D9%8A%D8%A8%D9%88
http://www.wikidata.org/entity/Q1842	ar	مدينة لوكسمبورغ	عاصمة دولة لوكسمبورغ	Q515	city	174	https://ar.wikipedia.org/wiki/%D9%84%D9%88%D9%83%D8%B3%D9%85%D8%A8%D9%88%D8%B1%D8%BA_(%D9%85%D8%AF%D9%8A%D9%86%D8%A9)
http://www.wikidata.org/entity/Q184539	ar	أردو	مدينة في تركيا	Q515	city	72	https://ar.wikipedia.org/wiki/%D8%A3%D8%B1%D8%AF%D9%88_(%D8%AA%D8%B1%D9%83%D9%8A%D8%A7)
http://www.wikidata.org/entity/Q184768	ar	العراب: الجزء الثاني	فيلم أُصدر سنة 1974، من إخراج فرانسيس فورد كوبولا	Q11424	film	84	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D8%A8:_%D8%A7%D9%84%D8%AC%D8%B2%D8%A1_%D8%A7%D9%84%D8%AB%D8%A7%D9%86%D9%8A_(%D9%81%D9%84%D9%85)
http://www.wikidata.org/entity/Q1848	ar	مدينة سان مارينو	عاصمة جمهورية سان مارينو	Q515	city	141	https://ar.wikipedia.org/wiki/%D9%85%D8%AF%D9%8A%D9%86%D8%A9_%D8%B3%D8%A7%D9%86_%D9%85%D8%A7%D8%B1%D9%8A%D9%86%D9%88
http://www.wikidata.org/entity/Q184843	ar	بليد رانر	فيلم أُصدر سنة 1982، من إخراج ريدلي سكوت	Q11424	film	84	https://ar.wikipedia.org/wiki/%D8%A8%D9%84%D9%8A%D8%AF_%D8%B1%D8%A7%D9%86%D8%B1
http://www.wikidata.org/entity/Q184864	ar	ميغارا	منطقة مأهولة في اليونان	Q515	city	57	https://ar.wikipedia.org/wiki/%D9%85%D9%8A%D8%BA%D8%A7%D8%B1%D8%A7
http://www.wikidata.org/entity/Q1850	ar	بنوم بنه	عاصمة كمبوديا	Q515	city	179	https://ar.wikipedia.org/wiki/%D8%A8%D9%86%D9%88%D9%85_%D8%A8%D9%86%D9%87
http://www.wikidata.org/entity/Q1850416	ar	متحف البرازيل الوطني	متحف وطني في ريو دي جانيرو	Q3918	university	45	https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%AD%D9%81_%D8%A7%D9%84%D8%A8%D8%B1%D8%A7%D8%B2%D9%8A%D9%84_%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A
http://www.wikidata.org/entity/Q185066	ar	شوليه	بلدية فرنسية	Q515	city	73	https://ar.wikipedia.org/wiki/%D8%B4%D9%88%D9%84%D9%8A%D9%87
http://www.wikidata.org/entity/Q185084	ar	سعرد	مركز محافظة سعرد في تركيا	Q515	city	76	https://ar.wikipedia.org/wiki/%D8%B3%D8%B9%D8%B1%D8%AF
http://www.wikidata.org/entity/Q185121	ar	ريفولفر	ألبوم من أداء البيتلز	Q482994	album	58	https://ar.wikipedia.org/wiki/%D8%B1%D9%8A%D9%81%D9%88%D9%84%D9%81%D8%B1_(%D8%A3%D9%84%D8%A8%D9%88%D9%85)
http://www.wikidata.org/entity/Q185134	ar	تلمسان	مدينة جزائرية	Q515	city	62	https://ar.wikipedia.org/wiki/%D8%AA%D9%84%D9%85%D8%B3%D8%A7%D9%86
http://www.wikidata.org/entity/Q185156	ar	غونتانامو		Q515	city	75	https://ar.wikipedia.org/wiki/%D8%BA%D9%88%D9%86%D8%AA%D8%A7%D9%86%D8%A7%D9%85%D9%88
http://www.wikidata.org/entity/Q185157	ar	تطوان	مدينة مغربية	Q515	city	86	https://ar.wikipedia.org/wiki/%D8%AA%D8%B7%D9%88%D8%A7%D9%86
http://www.wikidata.org/entity/Q185246	ar	جامعة أبسالة	جامعة في مدينة أبسالة السويدية	Q3918	university	74	https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D9%85%D8%B9%D8%A9_%D8%A3%D9%88%D8%A8%D8%B3%D8%A7%D9%84%D8%A7
http://www.wikidata.org/entity/Q185280	ar	بايا ماري	مدينة رومانية	Q515	city	76	https://ar.wikipedia.org/wiki/%D8%A8%D8%A7%D9%8A%D8%A7_%D9%85%D8%A7%D8%B1%D9%8A
http://www.wikidata.org/entity/Q185336	ar	زوغديدي	مدينة في دولة جورجيا	Q515	city	72	https://ar.wikipedia.org/wiki/%D8%B2%D9%88%D8%BA%D8%AF%D9%8A%D8%AF%D9%8A
http://www.wikidata.org/entity/Q185345	ar	بوتي، جورجيا	مستوطنة بشرية	Q515	city	77	https://ar.wikipedia.org/wiki/%D8%A8%D9%88%D8%AA%D9%8A_(%D8%AC%D9%88%D8%B1%D8%AC%D9%8A%D8%A7)
http://www.wikidata.org/entity/Q185346	ar	جيحان	مدينة تركية	Q515	city	63	https://ar.wikipedia.org/wiki/%D8%AC%D9%8A%D8%AD%D8%A7%D9%86
http://www.wikidata.org/entity/Q1854	ar	مدينة هو تشي منه	مدينة في فيتنام	Q515	city	256	https://ar.wikipedia.org/wiki/%D9%85%D8%AF%D9%8A%D9%86%D8%A9_%D9%87%D9%88_%D8%AA%D8%B4%D9%8A_%D9%85%D9%86%D9%87
http://www.wikidata.org/entity/Q185453	ar	ملتان	مدينة في وسط باكستان	Q515	city	79	https://ar.wikipedia.org/wiki/%D9%85%D9%84%D8%AA%D8%A7%D9%86
http://www.wikidata.org/entity/Q185458	ar	كويتة	مدينة باكستانية وعاصمة إقليم بلوسستان	Q515	city	83	https://ar.wikipedia.org/wiki/%D9%83%D9%88%D9%8A%D8%AA%D8%A9
http://www.wikidata.org/entity/Q185518	ar	ماندالاي		Q515	city	97	https://ar.wikipedia.org/wiki/%D9%85%D8%A7%D9%86%D8%AF%D8%A7%D9%84%D8%A7%D9%8A
http://www.wikidata.org/entity/Q18569	ar	دوغلاس، جزيرة مان	بلدة في المملكة المتحدة	Q515	city	94	https://ar.wikipedia.org/wiki/%D8%AF%D9%88%D8%BA%D9%84%D8%A7%D8%B3_(%D8%AC%D8%B2%D9%8A%D8%B1%D8%A9_%D9%85%D8%A7%D9%86)
http://www.wikidata.org/entity/Q1857773	ar	جامعة سنترال لانكشاير	جامعة في برستون، المملكة المتحدة	Q3918	university	20	https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D9%85%D8%B9%D8%A9_%D8%B3%D9%86%D8%AA%D8%B1%D8%A7%D9%84_%D9%84%D8%A7%D9%86%D9%83%D8%B4%D8%A7%D9%8A%D8%B1
http://www.wikidata.org/entity/Q1860	ar	الإنجليزية	لغة جرمانية غربية	Q34770	language	393	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D8%A5%D9%86%D8%AC%D9%84%D9%8A%D8%B2%D9%8A%D8%A9
http://www.wikidata.org/entity/Q186040	ar	أيوديا	مستوطنة في الهند	Q515	city	74	https://ar.wikipedia.org/wiki/%D8%A3%D9%8A%D9%88%D8%AF%D9%8A%D8%A7
http://www.wikidata.org/entity/Q1861	ar	بانكوك	عاصمة تايلاند	Q515	city	258	https://ar.wikipedia.org/wiki/%D8%A8%D8%A7%D9%86%D9%83%D9%88%D9%83
http://www.wikidata.org/entity/Q186141	ar	غانتوك	مستوطنة في الهند	Q515	city	95	https://ar.wikipedia.org/wiki/%D8%BA%D8%A7%D9%86%D8%AA%D9%88%D9%83
http://www.wikidata.org/entity/Q186142	ar	غارذاباير		Q515	city	64	https://ar.wikipedia.org/wiki/%D8%BA%D8%A7%D8%B1%D8%B0%D8%A7%D8%A8%D8%A7%D9%8A%D8%B1
http://www.wikidata.org/entity/Q186182	ar	دارامسالا	مستوطنة بشرية	Q515	city	81	https://ar.wikipedia.org/wiki/%D8%AF%D8%A7%D8%B1%D8%A7%D9%85%D8%B3%D8%A7%D9%84%D8%A7
http://www.wikidata.org/entity/Q186188	ar	حلم المراهقة	ألبوم من أداء كيتي بيري	Q482994	album	44	https://ar.wikipedia.org/wiki/%D8%AD%D9%84%D9%85_%D8%A7%D9%84%D9%85%D8%B1%D8%A7%D9%87%D9%82%D8%A9_(%D8%A3%D9%84%D8%A8%D9%88%D9%85)
http://www.wikidata.org/entity/Q186234	ar	الكوفة	مدينة عراقية	Q515	city	77	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%83%D9%88%D9%81%D8%A9
http://www.wikidata.org/entity/Q186237	ar	يوينسو	بلدية في كاريليا الشمالية، فنلندا	Q515	city	96	https://ar.wikipedia.org/wiki/%D9%8A%D9%88%D9%8A%D9%86%D8%B3%D9%88
http://www.wikidata.org/entity/Q1863	ar	أندورا لا فيلا	عاصمة أندورا	Q515	city	191	https://ar.wikipedia.org/wiki/%D8%A3%D9%86%D8%AF%D9%88%D8%B1%D8%A7_%D9%84%D8%A7_%D9%81%D9%8A%D9%84%D8%A7
http://www.wikidata.org/entity/Q1864529	ar	سيلف	لغة برمجة	Q9143	programming language	16	https://ar.wikipedia.org/wiki/%D8%B3%D9%8A%D9%84%D9%81_(%D9%84%D8%BA%D8%A9_%D8%A8%D8%B1%D9%85%D8%AC%D8%A9)
http://www.wikidata.org/entity/Q1865	ar	كوالالمبور	عاصمة ماليزيا وأكبر مدنها	Q515	city	213	https://ar.wikipedia.org/wiki/%D9%83%D9%88%D8%A7%D9%84%D8%A7%D9%84%D9%85%D8%A8%D9%88%D8%B1
http://www.wikidata.org/entity/Q1867	ar	تايبيه	عاصمة تايوان	Q515	city	195	https://ar.wikipedia.org/wiki/%D8%AA%D8%A7%D9%8A%D8%A8%D9%8A%D9%87
http://www.wikidata.org/entity/Q187284	ar	الغردقة	مدينة مصرية و عاصمة محافظة البحر الأحمر بمصر	Q515	city	87	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%BA%D8%B1%D8%AF%D9%82%D8%A9
http://www.wikidata.org/entity/Q187346	ar	قسنطينة	مدينة جزائرية	Q515	city	91	https://ar.wikipedia.org/wiki/%D9%82%D8%B3%D9%86%D8%B7%D9%8A%D9%86%D8%A9
http://www.wikidata.org/entity/Q187352	ar	قوالة	مستوطنة في اليونان	Q515	city	62	https://ar.wikipedia.org/wiki/%D9%82%D9%88%D8%A7%D9%84%D8%A9
http://www.wikidata.org/entity/Q187507	ar	ماستر أوف بابتس	ألبوم من أداء ميتاليكا	Q482994	album	52	https://ar.wikipedia.org/wiki/%D9%85%D8%A7%D8%B3%D8%AA%D8%B1_%D8%A3%D9%88%D9%81_%D8%A8%D8%A7%D8%A8%D8%AA%D8%B3_(%D8%A3%D9%84%D8%A8%D9%88%D9%85)
http://www.wikidata.org/entity/Q187560	ar	سكيم	لغة برمجة وظيفية	Q9143	programming language	53	https://ar.wikipedia.org/wiki/%D8%B3%D9%83%D9%8A%D9%85_(%D9%84%D8%BA%D8%A9_%D8%A8%D8%B1%D9%85%D8%AC%D8%A9)
http://www.wikidata.org/entity/Q187861	ar	ولونغونغ		Q515	city	83	https://ar.wikipedia.org/wiki/%D9%88%D9%84%D9%88%D9%86%D8%BA%D9%88%D9%86%D8%BA
http://www.wikidata.org/entity/Q187895	ar	زنغلداق	مدينة تركية	Q515	city	73	https://ar.wikipedia.org/wiki/%D8%B2%D9%86%D9%84%D8%AF%D8%A7%D9%82
http://www.wikidata.org/entity/Q188022	ar	ماردين	مدينة في تركيا	Q515	city	77	https://ar.wikipedia.org/wiki/%D9%85%D8%A7%D8%B1%D8%AF%D9%8A%D9%86
http://www.wikidata.org/entity/Q18808	ar	بيونغيانغ	عاصمة كوريا الشمالية	Q515	city	197	https://ar.wikipedia.org/wiki/%D8%A8%D9%8A%D9%88%D9%86%D8%BA%D9%8A%D8%A7%D9%86%D8%BA
http://www.wikidata.org/entity/Q1882071	ar	ممبس		Q9143	programming language	15	https://ar.wikipedia.org/wiki/%D9%85%D9%85%D8%A8%D8%B3
http://www.wikidata.org/entity/Q188304	ar	سندرلاند		Q515	city	81	https://ar.wikipedia.org/wiki/%D8%B3%D9%86%D8%AF%D8%B1%D9%84%D8%A7%D9%86%D8%AF
http://www.wikidata.org/entity/Q188336	ar	صفد	مدينة في شمال إسرائيل	Q515	city	65	https://ar.wikipedia.org/wiki/%D8%B5%D9%81%D8%AF
http://www.wikidata.org/entity/Q188370	ar	جامعة ماركيت	جامعة في ميلواكي، ويسكنسن، الولايات المتحدة	Q3918	university	23	https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D9%85%D8%B9%D8%A9_%D9%85%D8%A7%D8%B1%D9%83%D9%8A%D8%AA
http://www.wikidata.org/entity/Q188436	ar	ألغول		Q9143	programming language	54	https://ar.wikipedia.org/wiki/%D8%A3%D9%84%D8%BA%D9%88%D9%84_(%D9%84%D8%BA%D8%A9_%D8%A8%D8%B1%D9%85%D8%AC%D8%A9)
http://www.wikidata.org/entity/Q188531	ar	سي-الكائنية	لغة برمجة	Q9143	programming language	50	https://ar.wikipedia.org/wiki/%D8%B3%D9%8A-%D8%A7%D9%84%D9%83%D8%A7%D8%A6%D9%86%D9%8A%D8%A9
http://www.wikidata.org/entity/Q188693	ar	بلانتاير		Q515	city	78	https://ar.wikipedia.org/wiki/%D8%A8%D9%84%D8%A7%D9%86%D8%AA%D8%A7%D9%8A%D8%B1
http://www.wikidata.org/entity/Q188736	ar	البوسنة	منطقة تاريخية في البوسنة والهرسك	Q6256	country	66	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%A8%D9%88%D8%B3%D9%86%D8%A9_(%D9%85%D9%86%D8%B7%D9%82%D8%A9)
http://www.wikidata.org/entity/Q1887879	ar	جامعة سان فرانسيسكو	جامعة في كاليفورنيا، الولايات المتحدة	Q3918	university	26	https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D9%85%D8%B9%D8%A9_%D8%B3%D8%A7%D9%86_%D9%81%D8%B1%D8%A7%D9%86%D8%B3%D9%8A%D8%B3%D9%83%D9%88
http://www.wikidata.org/entity/Q1888771	ar	جامعة مانشستر متروبوليتان	جامعة في مانشستر، المملكة المتحدة	Q3918	university	26	https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D9%85%D8%B9%D8%A9_%D9%85%D8%A7%D9%86%D8%B4%D8%B3%D8%AA%D8%B1_%D9%85%D8%AA%D8%B1%D9%88%D8%A8%D9%88%D9%84%D9%8A%D8%AA%D8%A7%D9%86
http://www.wikidata.org/entity/Q188894	ar	كوتاهية	مدينة في تركية	Q515	city	86	https://ar.wikipedia.org/wiki/%D9%83%D9%88%D8%AA%D8%A7%D9%87%D9%8A%D8%A9
http://www.wikidata.org/entity/Q189	ar	آيسلندا	إحدى الدول الإسكندنافية الجزرية الواقعة في شمال أوروبا	Q6256	country	352	https://ar.wikipedia.org/wiki/%D8%A2%D9%8A%D8%B3%D9%84%D9%86%D8%AF%D8%A7
http://www.wikidata.org/entity/Q189022	ar	كلية لندن الإمبراطورية	جامعة بحثية عامة تقع في لندن ، المملكة المتحدة	Q3918	university	65	https://ar.wikipedia.org/wiki/%D9%83%D9%84%D9%8A%D8%A9_%D9%84%D9%86%D8%AF%D9%86_%D8%A7%D9%84%D8%A5%D9%85%D8%A8%D8%B1%D8%A7%D8%B7%D9%88%D8%B1%D9%8A%D8%A9
http://www.wikidata.org/entity/Q189059	ar	ميتيليني	منطقة مأهولة في اليونان	Q515	city	64	https://ar.wikipedia.org/wiki/%D9%85%D9%8A%D8%AA%D9%8A%D9%84%D9%8A%D9%86%D9%8A
http://www.wikidata.org/entity/Q1891	ar	بولونيا	كومونا	Q515	city	160	https://ar.wikipedia.org/wiki/%D8%A8%D9%88%D9%84%D9%88%D9%86%D9%8A%D8%A7_(%D8%A5%D9%8A%D8%B7%D8%A7%D9%84%D9%8A%D8%A7)
http://www.wikidata.org/entity/Q189128	ar	ليون		Q515	city	80	https://ar.wikipedia.org/wiki/%D9%84%D9%8A%D9%88%D9%86_(%D8%A7%D9%84%D9%85%D9%83%D8%B3%D9%8A%D9%83)
http://www.wikidata.org/entity/Q189133	ar	كيرنز	مدينة إقليمية في أستراليا	Q515	city	82	https://ar.wikipedia.org/wiki/%D9%83%D9%8A%D8%B1%D9%86%D8%B2_(%D9%88%D9%84%D8%A7%D9%8A%D8%A9_%D9%83%D9%88%D9%8A%D9%86%D8%B2%D9%84%D8%A7%D9%86%D8%AF)
http://www.wikidata.org/entity/Q189134	ar	عشاق	مدينة تركية	Q515	city	72	https://ar.wikipedia.org/wiki/%D8%B9%D8%B4%D8%A7%D9%82_(%D9%85%D8%AF%D9%8A%D9%86%D8%A9)
http://www.wikidata.org/entity/Q189138	ar	إرموسييو	مدينة مكسيكية تقع في ولاية سونورا	Q515	city	77	https://ar.wikipedia.org/wiki/%D8%A7%D8%B1%D9%85%D9%88%D8%B3%D9%8A%D9%8A%D9%88_%D8%B3%D9%88%D9%86%D9%88%D8%B1%D8%A7
http://www.wikidata.org/entity/Q189157	ar	أوتينا		Q515	city	68	https://ar.wikipedia.org/wiki/%D8%A3%D9%88%D8%AA%D9%8A%D9%86%D8%A7_(%D9%85%D8%AF%D9%8A%D9%86%D8%A9)
http://www.wikidata.org/entity/Q189383	ar	دمياط	مدينة مصرية و عاصمة محافظة دمياط بمصر	Q515	city	68	https://ar.wikipedia.org/wiki/%D8%AF%D9%85%D9%8A%D8%A7%D8%B7
http://www.wikidata.org/entity/Q189441	ar	جامعة ياغيلونيا	جامعة في كراكوف، بولندا	Q3918	university	72	https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D9%85%D8%B9%D8%A9_%D9%8A%D8%A7%D8%BA%D9%8A%D9%84%D9%88%D9%86%D9%8A%D8%A7
http://www.wikidata.org/entity/Q189546	ar	بنزرت	مدينة تونسية	Q515	city	69	https://ar.wikipedia.org/wiki/%D8%A8%D9%86%D8%B2%D8%B1%D8%AA
http://www.wikidata.org/entity/Q1895587	ar	ايلف	لغة برمجة متزامنة متوقفة تم تصميمها كجزء من نظام التشغيل بلان 9	Q9143	programming language	10	https://ar.wikipedia.org/wiki/%D8%A3%D9%84%D9%81_(%D9%84%D8%BA%D8%A9_%D8%A8%D8%B1%D9%85%D8%AC%D8%A9)
http://www.wikidata.org/entity/Q1896148	ar	جامعة غرينتش	جامعة بريطانية	Q3918	university	28	https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D9%85%D8%B9%D8%A9_%D8%BA%D8%B1%D9%8A%D9%86%D8%AA%D8%B4
http://www.wikidata.org/entity/Q189685	ar	أبوميه	منطقة	Q515	city	69	https://ar.wikipedia.org/wiki/%D8%A3%D8%A8%D9%88%D9%85%D9%8A%D8%A9
http://www.wikidata.org/entity/Q189697	ar	قربوك	مدينة في تركيا	Q515	city	70	https://ar.wikipedia.org/wiki/%D9%82%D8%B1%D9%87_%D8%A8%D9%88%D9%83
http://www.wikidata.org/entity/Q189901	ar	آرغوس		Q515	city	77	https://ar.wikipedia.org/wiki/%D8%A3%D8%B1%D8%BA%D9%88%D8%B3
http://www.wikidata.org/entity/Q189969	ar	أولسيني		Q515	city	66	https://ar.wikipedia.org/wiki/%D8%A3%D9%88%D9%84%D8%B3%D9%8A%D9%86%D9%8A
http://www.wikidata.org/entity/Q190005	ar	سينفويغوس		Q515	city	70	https://ar.wikipedia.org/wiki/%D8%B3%D9%8A%D9%86%D9%81%D9%88%D9%8A%D8%BA%D9%88%D8%B3_(%D9%85%D8%AF%D9%8A%D9%86%D8%A9)
http://www.wikidata.org/entity/Q190021	ar	تاونسفيل		Q515	city	69	https://ar.wikipedia.org/wiki/%D8%AA%D8%A7%D9%88%D9%86%D8%B3%D9%81%D9%8A%D9%84
http://www.wikidata.org/entity/Q190050	ar	نادي القتال	فيلم أُصدر سنة 1999، من إخراج ديفيد فينشر	Q11424	film	102	https://ar.wikipedia.org/wiki/%D9%86%D8%A7%D8%AF%D9%8A_%D8%A7%D9%84%D9%82%D8%AA%D8%A7%D9%84
http://www.wikidata.org/entity/Q190086	ar	البعض يفضلونها ساخنة	فيلم أُصدر سنة 1959، من إخراج بيلي وايلدر	Q11424	film	81	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%A8%D8%B9%D8%B6_%D9%8A%D9%81%D8%B6%D9%84%D9%88%D9%86%D9%87%D8%A7_%D8%B3%D8%A7%D8%AE%D9%86%D8%A9
http://www.wikidata.org/entity/Q190165	ar	لوانغ برابانغ		Q515	city	86	https://ar.wikipedia.org/wiki/%D9%84%D9%88%D8%A7%D9%86%D8%BA_%D8%A8%D8%B1%D8%A7%D8%A8%D8%A7%D9%86%D8%BA
http://www.wikidata.org/entity/Q190184	ar	هرر	مدينة تقع شرق أثيوبيا	Q515	city	75	https://ar.wikipedia.org/wiki/%D9%87%D8%B1%D8%B1_(%D9%85%D8%AF%D9%8A%D9%86%D8%A9)
http://www.wikidata.org/entity/Q190235	ar	هورسينس		Q515	city	75	https://ar.wikipedia.org/wiki/%D9%87%D9%88%D8%B1%D8%B3%D9%8A%D9%86%D8%B3
http://www.wikidata.org/entity/Q190583	ar	ميكيلي	بلدية في سافو الجنوبية، فنلندا	Q515	city	77	https://ar.wikipedia.org/wiki/%D9%85%D9%8A%D9%83%D9%8A%D9%84%D9%8A
http://www.wikidata.org/entity/Q1906	ar	كَزِرتة	كومونا	Q515	city	90	https://ar.wikipedia.org/wiki/%D9%83%D8%B2%D8%B1%D8%AA%D8%A9
http://www.wikidata.org/entity/Q19060	ar	غوت تو بي ذير	ألبوم من أداء مايكل جاكسون	Q482994	album	41	https://ar.wikipedia.org/wiki/%D8%BA%D9%88%D8%AA_%D8%AA%D9%88_%D8%A8%D9%8A_%D8%B0%D9%8A%D8%B1
http://www.wikidata.org/entity/Q190640	ar	روح مطاطية	ألبوم من أداء البيتلز	Q482994	album	54	https://ar.wikipedia.org/wiki/%D8%B1%D9%88%D8%AD_%D9%85%D8%B7%D8%A7%D8%B7%D9%8A%D8%A9
http://www.wikidata.org/entity/Q190828	ar	بتاح تكفا	مدينة يهودية بالقرب من تل أبيب	Q515	city	73	https://ar.wikipedia.org/wiki/%D8%A8%D8%AA%D8%A7%D8%AD_%D8%AA%D9%83%D9%81%D8%A7
http://www.wikidata.org/entity/Q190847	ar	ألكسندروبولي		Q515	city	59	https://ar.wikipedia.org/wiki/%D8%A3%D9%84%D9%83%D8%B3%D9%86%D8%AF%D8%B1%D9%88%D8%A8%D9%88%D9%84%D9%8A
http://www.wikidata.org/entity/Q190897	ar	فيير		Q515	city	113	https://ar.wikipedia.org/wiki/%D9%81%D9%8A%D9%8A%D8%B1_(%D8%A3%D9%84%D8%A8%D8%A7%D9%86%D9%8A%D8%A7)
http://www.wikidata.org/entity/Q190911	ar	حبيبي مرة أخرى	أول ألبوم إستديو لبريتني سبيرز، صُدر عام 1999	Q482994	album	42	https://ar.wikipedia.org/wiki/...%D8%AD%D8%A8%D9%8A%D8%A8%D9%8A_%D9%85%D8%B1%D8%A9_%D8%A3%D8%AE%D8%B1%D9%89_(%D8%A3%D9%84%D8%A8%D9%88%D9%85)
http://www.wikidata.org/entity/Q190989	ar	رايد ذي لايتنينغ	ألبوم من أداء ميتاليكا	Q482994	album	50	https://ar.wikipedia.org/wiki/%D8%B1%D8%A7%D9%8A%D8%AF_%D8%B0%D9%8A_%D9%84%D8%A7%D9%8A%D8%AA%D9%86%D9%8A%D9%86%D8%BA
http://www.wikidata.org/entity/Q191	ar	إستونيا	دولة تقع في شمال أوروبا	Q6256	country	353	https://ar.wikipedia.org/wiki/%D8%A5%D8%B3%D8%AA%D9%88%D9%86%D9%8A%D8%A7
