sourceEntityId	propertyId	targetEntityId	relationLabel
Q14916894	P31	Q34770	instance-of
Q14916896	P31	Q34770	instance-of
Q14916897	P31	Q34770	instance-of
Q14916900	P31	Q34770	instance-of
Q14916905	P31	Q34770	instance-of
Q14916906	P31	Q34770	instance-of
Q14916907	P31	Q34770	instance-of
Q14916908	P31	Q34770	instance-of
Q14916911	P31	Q34770	instance-of
Q14916912	P31	Q34770	instance-of
Q1492	P31	Q515	instance-of
Q149208	P31	Q34770	instance-of
Q1494353	P31	Q3918	instance-of
Q14957	P31	Q515	instance-of
Q149588	P31	Q34770	instance-of
Q1496597	P31	Q34770	instance-of
Q1496662	P31	Q3918	instance-of
Q1499115	P31	Q34770	instance-of
Q149990	P31	Q3918	instance-of
Q150	P31	Q34770	instance-of
Q1505372	P31	Q9143	instance-of
Q15069308	P31	Q34770	instance-of
Q15080869	P31	Q34770	instance-of
Q15085	P31	Q34770	instance-of
Q150901	P31	Q482994	instance-of
Q15092	P31	Q515	instance-of
Q151114	P31	Q482994	instance-of
Q1513	P31	Q515	instance-of
Q15142	P31	Q3918	instance-of
Q1515	P31	Q515	instance-of
Q151657	P31	Q482994	instance-of
Q1516651	P31	Q34770	instance-of
Q1516803	P31	Q34770	instance-of
Q1517021	P31	Q3918	instance-of
Q151714	P31	Q482994	instance-of
Q15174	P31	Q515	instance-of
Q151880	P31	Q482994	instance-of
Q1519	P31	Q515	instance-of
Q151920	P31	Q515	instance-of
Q1519764	P31	Q34770	instance-of
Q15220528	P31	Q34770	instance-of
Q152368	P31	Q515	instance-of
Q1523902	P31	Q3918	instance-of
Q152396	P31	Q515	instance-of
Q15241057	P31	Q9143	instance-of
Q152436	P31	Q515	instance-of
Q152449	P31	Q515	instance-of
Q152467	P31	Q515	instance-of
Q152473	P31	Q515	instance-of
Q152491	P31	Q515	instance-of
Q1524992	P31	Q3918	instance-of
Q1526037	P31	Q34770	instance-of
Q152605	P31	Q482994	instance-of
Q1526525	P31	Q34770	instance-of
Q152831	P31	Q515	instance-of
Q152873	P31	Q482994	instance-of
Q152902	P31	Q515	instance-of
Q15293344	P31	Q34770	instance-of
Q15302988	P31	Q34770	instance-of
Q1530394	P31	Q34770	instance-of
Q1533	P31	Q515	instance-of
Q15338035	P31	Q34770	instance-of
Q15342275	P31	Q34770	instance-of
Q153627	P31	Q34770	instance-of
Q153723	P31	Q11424	instance-of
Q1537759	P31	Q3918	instance-of
Q1538	P31	Q515	instance-of
Q1538458	P31	Q9143	instance-of
Q15407174	P31	Q34770	instance-of
Q15407179	P31	Q34770	instance-of
Q15407187	P31	Q34770	instance-of
Q15408477	P31	Q9143	instance-of
Q1542386	P31	Q3918	instance-of
Q1542418	P31	Q3918	instance-of
Q1543126	P31	Q3918	instance-of
Q15462609	P31	Q34770	instance-of
Q15462671	P31	Q34770	instance-of
Q1546494	P31	Q34770	instance-of
Q1546906	P31	Q3918	instance-of
Q1547084	P31	Q3918	instance-of
Q1547448	P31	Q9143	instance-of
Q154797	P31	Q43229	instance-of
Q154897	P31	Q515	instance-of
Q155	P31	Q6256	instance-of
Q155169	P31	Q482994	instance-of
Q15549890	P31	Q34770	instance-of
Q1555	P31	Q515	instance-of
Q155593	P31	Q482994	instance-of
Q155645	P31	Q34770	instance-of
Q15570	P31	Q3918	instance-of
Q155715	P31	Q482994	instance-of
Q155915	P31	Q515	instance-of
Q155993	P31	Q515	instance-of
Q15613270	P31	Q34770	instance-of
Q15613282	P31	Q34770	instance-of
Q15614922	P31	Q34770	instance-of
Q15615591	P31	Q34770	instance-of
Q15615594	P31	Q34770	instance-of
Q15615651	P31	Q34770	instance-of
Q15615982	P31	Q34770	instance-of
Q15616302	P31	Q34770	instance-of
Q15616384	P31	Q34770	instance-of
Q15616395	P31	Q34770	instance-of
Q15616509	P31	Q34770	instance-of
Q15616518	P31	Q34770	instance-of
Q15622700	P31	Q34770	instance-of
Q1563	P31	Q515	instance-of
Q1563050	P31	Q3918	instance-of
Q15632357	P31	Q34770	instance-of
Q15632387	P31	Q34770	instance-of
Q15633149	P31	Q34770	instance-of
Q15634505	P31	Q34770	instance-of
Q15637215	P31	Q34770	instance-of
Q15637273	P31	Q34770	instance-of
Q15637351	P31	Q34770	instance-of
Q15640	P31	Q515	instance-of
Q15649021	P31	Q34770	instance-of
Q156558	P31	Q515	instance-of
Q156598	P31	Q3918	instance-of
Q156598	P31	Q43229	instance-of
Q15661430	P31	Q34770	instance-of
Q15662050	P31	Q34770	instance-of
Q15662248	P31	Q34770	instance-of
Q1567033	P31	Q34770	instance-of
Q156710	P31	Q482994	instance-of
Q15679	P31	Q515	instance-of
Q15684	P31	Q515	instance-of
Q156858	P31	Q515	instance-of
Q15688	P31	Q515	instance-of
Q1568938	P31	Q34770	instance-of
Q1568989	P31	Q34770	instance-of
Q156974	P31	Q515	instance-of
Q15699255	P31	Q34770	instance-of
Q157024	P31	Q515	instance-of
Q157032	P31	Q515	instance-of
Q1570483	P31	Q3918	instance-of
Q157050	P31	Q515	instance-of
Q1571077	P31	Q9143	instance-of
Q15723156	P31	Q34770	instance-of
Q1572341	P31	Q9143	instance-of
Q157246	P31	Q515	instance-of
Q1572865	P31	Q9143	instance-of
Q15736037	P31	Q34770	instance-of
Q1575044	P31	Q3918	instance-of
Q15762	P31	Q515	instance-of
Q157734	P31	Q6256	instance-of
Q157915	P31	Q515	instance-of
Q1579397	P31	Q3918	instance-of
Q1579560	P31	Q34770	instance-of
Q158004	P31	Q515	instance-of
Q158006	P31	Q515	instance-of
Q158119	P31	Q515	instance-of
Q1582460	P31	Q3918	instance-of
Q15831607	P31	Q34770	instance-of
Q158467	P31	Q515	instance-of
Q158485	P31	Q515	instance-of
Q158488	P31	Q515	instance-of
Q15865	P31	Q515	instance-of
Q15877	P31	Q515	instance-of
Q15883	P31	Q515	instance-of
Q15887898	P31	Q34770	instance-of
Q15887910	P31	Q34770	instance-of
Q158903	P31	Q515	instance-of
Q15895870	P31	Q34770	instance-of
Q15899	P31	Q515	instance-of
Q159	P31	Q6256	instance-of
Q15901	P31	Q515	instance-of
Q15901269	P31	Q34770	instance-of
Q15902450	P31	Q34770	instance-of
Q15904507	P31	Q34770	instance-of
Q15906	P31	Q515	instance-of
Q15913235	P31	Q34770	instance-of
Q15913367	P31	Q34770	instance-of
Q15914009	P31	Q34770	instance-of
Q15918	P31	Q515	instance-of
Q15926547	P31	Q34770	instance-of
Q15927842	P31	Q34770	instance-of
Q15928	P31	Q515	instance-of
Q15929997	P31	Q34770	instance-of
Q15930224	P31	Q34770	instance-of
Q159325	P31	Q515	instance-of
Q15942798	P31	Q34770	instance-of
Q159610	P31	Q515	instance-of
Q15971618	P31	Q9143	instance-of
Q15974357	P31	Q34770	instance-of
Q15977293	P31	Q34770	instance-of
Q159835	P31	Q515	instance-of
Q15984	P31	Q515	instance-of
Q16	P31	Q6256	instance-of
Q16010	P31	Q515	instance-of
Q160112	P31	Q43229	instance-of
Q16012	P31	Q515	instance-of
Q160450	P31	Q515	instance-of
Q160493	P31	Q515	instance-of
Q160544	P31	Q515	instance-of
Q160618	P31	Q11424	instance-of
Q160642	P31	Q515	instance-of
Q160746	P31	Q43229	instance-of
Q160927	P31	Q515	instance-of
Q1609529	P31	Q9143	instance-of
Q1610024	P31	Q3918	instance-of
Q161087	P31	Q11424	instance-of
Q16109975	P31	Q34770	instance-of
Q16110177	P31	Q34770	instance-of
Q16110528	P31	Q34770	instance-of
Q16110782	P31	Q34770	instance-of
Q16111302	P31	Q34770	instance-of
Q16112427	P31	Q34770	instance-of
Q16112760	P31	Q34770	instance-of
Q16113158	P31	Q34770	instance-of
Q16113356	P31	Q34770	instance-of
Q16113894	P31	Q34770	instance-of
Q16114206	P31	Q34770	instance-of
Q16114351	P31	Q34770	instance-of
Q16114387	P31	Q34770	instance-of
Q16114413	P31	Q34770	instance-of
Q16115012	P31	Q34770	instance-of
Q16115423	P31	Q34770	instance-of
Q16115430	P31	Q34770	instance-of
Q16115449	P31	Q34770	instance-of
Q16115455	P31	Q34770	instance-of
Q16115463	P31	Q34770	instance-of
Q16115511	P31	Q34770	instance-of
Q16115619	P31	Q34770	instance-of
Q16116122	P31	Q34770	instance-of
Q16116386	P31	Q34770	instance-of
Q16116522	P31	Q34770	instance-of
Q16116629	P31	Q34770	instance-of
Q16117272	P31	Q34770	instance-of
Q161562	P31	Q3918	instance-of
Q1616241	P31	Q34770	instance-of
Q161678	P31	Q11424	instance-of
Q161687	P31	Q11424	instance-of
Q16208632	P31	Q34770	instance-of
Q16211905	P31	Q34770	instance-of
Q16211970	P31	Q34770	instance-of
Q162255	P31	Q11424	instance-of
Q162279	P31	Q515	instance-of
Q16242050	P31	Q34770	instance-of
Q162442	P31	Q515	instance-of
Q162548	P31	Q515	instance-of
Q16258	P31	Q515	instance-of
Q162729	P31	Q11424	instance-of
Q1627967	P31	Q3918	instance-of
Q1629255	P31	Q3918	instance-of
Q16306549	P31	Q34770	instance-of
Q16306631	P31	Q34770	instance-of
Q16306695	P31	Q34770	instance-of
Q16306703	P31	Q34770	instance-of
Q16306754	P31	Q34770	instance-of
Q16310500	P31	Q34770	instance-of
Q1631474	P31	Q3918	instance-of
Q1633799	P31	Q3918	instance-of
Q16340	P31	Q9143	instance-of
Q1634624	P31	Q3918	instance-of
Q163468	P31	Q9143	instance-of
Q163490	P31	Q515	instance-of
Q163584	P31	Q515	instance-of
Q163607	P31	Q515	instance-of
Q163798	P31	Q515	instance-of
Q163852	P31	Q515	instance-of
Q163872	P31	Q11424	instance-of
Q1640	P31	Q515	instance-of
Q1640079	P31	Q515	instance-of
Q1640648	P31	Q3918	instance-of
Q1640726	P31	Q3918	instance-of
Q1640731	P31	Q3918	instance-of
Q164103	P31	Q11424	instance-of
Q1641493	P31	Q34770	instance-of
Q1641504	P31	Q3918	instance-of
Q1641543	P31	Q34770	instance-of
Q164197	P31	Q515	instance-of
Q1646181	P31	Q515	instance-of
Q164621	P31	Q482994	instance-of
Q164646	P31	Q482994	instance-of
Q1646874	P31	Q3918	instance-of
Q1648571	P31	Q9143	instance-of
Q1649537	P31	Q34770	instance-of
Q164963	P31	Q11424	instance-of
Q165090	P31	Q515	instance-of
Q165140	P31	Q515	instance-of
Q16520	P31	Q515	instance-of
Q165204	P31	Q515	instance-of
Q165372	P31	Q9143	instance-of
Q165380	P31	Q515	instance-of
Q165413	P31	Q515	instance-of
Q165422	P31	Q515	instance-of
Q1654327	P31	Q34770	instance-of
Q165436	P31	Q9143	instance-of
Q165444	P31	Q515	instance-of
Q1656014	P31	Q34770	instance-of
Q16564526	P31	Q34770	instance-of
Q1656595	P31	Q34770	instance-of
Q165713	P31	Q11424	instance-of
Q165736	P31	Q515	instance-of
Q165763	P31	Q6256	instance-of
Q165795	P31	Q34770	instance-of
Q165817	P31	Q11424	instance-of
Q1658937	P31	Q34770	instance-of
Q1659701	P31	Q34770	instance-of
Q165980	P31	Q3918	instance-of
Q165995	P31	Q515	instance-of
Q166262	P31	Q11424	instance-of
Q16628193	P31	Q34770	instance-of
Q16646278	P31	Q34770	instance-of
Q1665857	P31	Q9143	instance-of
Q16666	P31	Q515	instance-of
Q166824	P31	Q515	instance-of
Q1668296	P31	Q34770	instance-of
Q167551	P31	Q515	instance-of
Q167554	P31	Q482994	instance-of
Q167715	P31	Q515	instance-of
Q167726	P31	Q11424	instance-of
Q167744	P31	Q515	instance-of
Q167749	P31	Q515	instance-of
Q1678185	P31	Q3918	instance-of
Q1678733	P31	Q3918	instance-of
Q167895	P31	Q515	instance-of
Q168193	P31	Q515	instance-of
Q168197	P31	Q515	instance-of
Q168225	P31	Q515	instance-of
Q16825981	P31	Q34770	instance-of
Q16827670	P31	Q34770	instance-of
Q16828252	P31	Q34770	instance-of
Q16828359	P31	Q34770	instance-of
Q16828520	P31	Q34770	instance-of
Q16829627	P31	Q34770	instance-of
Q16835180	P31	Q34770	instance-of
Q16837736	P31	Q34770	instance-of
Q16837866	P31	Q34770	instance-of
Q16839143	P31	Q34770	instance-of
Q16839275	P31	Q34770	instance-of
Q16841033	P31	Q34770	instance-of
Q1684174	P31	Q9143	instance-of
Q16841801	P31	Q34770	instance-of
Q16843668	P31	Q34770	instance-of
Q16844787	P31	Q34770	instance-of
Q16846294	P31	Q34770	instance-of
Q16848784	P31	Q34770	instance-of
Q16849906	P31	Q34770	instance-of
Q16850160	P31	Q34770	instance-of
Q16856460	P31	Q34770	instance-of
Q16863097	P31	Q9143	instance-of
Q16869	P31	Q515	instance-of
Q16869068	P31	Q34770	instance-of
Q168751	P31	Q3918	instance-of
Q16878146	P31	Q34770	instance-of
Q16879234	P31	Q34770	instance-of
Q16879440	P31	Q34770	instance-of
Q16879490	P31	Q34770	instance-of
Q16880516	P31	Q34770	instance-of
Q16881283	P31	Q6256	instance-of
Q168819	P31	Q34770	instance-of
Q16882415	P31	Q34770	instance-of
Q16885737	P31	Q34770	instance-of
Q168866	P31	Q515	instance-of
Q16886762	P31	Q34770	instance-of
Q16886849	P31	Q34770	instance-of
Q16886936	P31	Q34770	instance-of
Q16887296	P31	Q34770	instance-of
Q16887371	P31	Q34770	instance-of
Q16889183	P31	Q34770	instance-of
Q16889525	P31	Q34770	instance-of
Q16889677	P31	Q34770	instance-of
Q16889772	P31	Q34770	instance-of
Q16889876	P31	Q34770	instance-of
Q16889925	P31	Q34770	instance-of
Q16889997	P31	Q34770	instance-of
Q16890038	P31	Q34770	instance-of
Q16890110	P31	Q34770	instance-of
Q16890729	P31	Q34770	instance-of
Q16890829	P31	Q34770	instance-of
Q16891606	P31	Q34770	instance-of
Q16892094	P31	Q34770	instance-of
Q16892360	P31	Q34770	instance-of
Q16893055	P31	Q34770	instance-of
Q16893603	P31	Q34770	instance-of
Q16894595	P31	Q34770	instance-of
Q168954	P31	Q515	instance-of
Q16897028	P31	Q34770	instance-of
Q16901637	P31	Q34770	instance-of
Q16905490	P31	Q34770	instance-of
Q16906282	P31	Q34770	instance-of
Q16909063	P31	Q34770	instance-of
Q16909608	P31	Q34770	instance-of
Q16909698	P31	Q34770	instance-of
Q16909966	P31	Q34770	instance-of
Q16910017	P31	Q34770	instance-of
Q16910249	P31	Q34770	instance-of
Q16910269	P31	Q34770	instance-of
Q16910923	P31	Q34770	instance-of
Q16911222	P31	Q34770	instance-of
Q16911261	P31	Q34770	instance-of
Q16911396	P31	Q34770	instance-of
Q16911431	P31	Q34770	instance-of
Q16912048	P31	Q34770	instance-of
Q16915811	P31	Q34770	instance-of
Q169160	P31	Q515	instance-of
Q16916143	P31	Q34770	instance-of
Q16916645	P31	Q34770	instance-of
Q16917079	P31	Q34770	instance-of
Q16917497	P31	Q34770	instance-of
Q16918160	P31	Q34770	instance-of
Q16918315	P31	Q34770	instance-of
Q16919227	P31	Q34770	instance-of
Q16919393	P31	Q34770	instance-of
Q16919427	P31	Q34770	instance-of
Q16919429	P31	Q34770	instance-of
Q16919822	P31	Q34770	instance-of
Q16919847	P31	Q34770	instance-of
Q16919861	P31	Q34770	instance-of
Q16920253	P31	Q34770	instance-of
Q16920653	P31	Q34770	instance-of
Q16920700	P31	Q34770	instance-of
Q169226	P31	Q482994	instance-of
Q169247	P31	Q515	instance-of
Q16926155	P31	Q34770	instance-of
Q16927208	P31	Q34770	instance-of
Q16927555	P31	Q34770	instance-of
Q16928162	P31	Q34770	instance-of
Q16928284	P31	Q34770	instance-of
Q16930605	P31	Q34770	instance-of
Q16931662	P31	Q34770	instance-of
Q16934495	P31	Q34770	instance-of
Q16934650	P31	Q34770	instance-of
Q16934711	P31	Q34770	instance-of
Q16934745	P31	Q34770	instance-of
Q16935551	P31	Q34770	instance-of
Q16937048	P31	Q34770	instance-of
Q16937754	P31	Q34770	instance-of
Q16938029	P31	Q34770	instance-of
Q16938541	P31	Q34770	instance-of
Q16938789	P31	Q34770	instance-of
Q16939267	P31	Q34770	instance-of
Q16939373	P31	Q34770	instance-of
Q16939552	P31	Q34770	instance-of
Q16941271	P31	Q34770	instance-of
Q16943542	P31	Q34770	instance-of
Q16945580	P31	Q34770	instance-of
Q16945613	P31	Q34770	instance-of
Q16945774	P31	Q34770	instance-of
Q16946370	P31	Q34770	instance-of
Q16947	P31	Q3918	instance-of
Q169478	P31	Q9143	instance-of
Q16948429	P31	Q34770	instance-of
Q16954400	P31	Q34770	instance-of
Q16955	P31	Q3918	instance-of
Q16957192	P31	Q34770	instance-of
Q16960599	P31	Q34770	instance-of
Q16963389	P31	Q34770	instance-of
Q16964423	P31	Q34770	instance-of
Q16966111	P31	Q34770	instance-of
Q16978	P31	Q515	instance-of
Q16978087	P31	Q34770	instance-of
Q16979655	P31	Q34770	instance-of
Q16999095	P31	Q34770	instance-of
Q17	P31	Q6256	instance-of
Q17002115	P31	Q34770	instance-of
Q17002646	P31	Q34770	instance-of
Q170027	P31	Q3918	instance-of
Q17006588	P31	Q34770	instance-of
Q17007626	P31	Q34770	instance-of
Q17011270	P31	Q34770	instance-of
Q17011619	P31	Q34770	instance-of
Q17012020	P31	Q34770	instance-of
Q170244	P31	Q515	instance-of
Q170263	P31	Q515	instance-of
Q17030513	P31	Q34770	instance-of
Q170313	P31	Q515	instance-of
Q17031342	P31	Q34770	instance-of
Q170315	P31	Q515	instance-of
Q17036256	P31	Q34770	instance-of
Q170457	P31	Q515	instance-of
Q17046415	P31	Q34770	instance-of
Q170497	P31	Q515	instance-of
Q170507	P31	Q515	instance-of
Q17051429	P31	Q34770	instance-of
Q17052493	P31	Q34770	instance-of
Q170525	P31	Q515	instance-of
Q170532	P31	Q515	instance-of
Q17053237	P31	Q34770	instance-of
Q170564	P31	Q11424	instance-of
Q17059380	P31	Q34770	instance-of
Q170616	P31	Q515	instance-of
Q17064263	P31	Q34770	instance-of
Q170688	P31	Q515	instance-of
Q170693	P31	Q515	instance-of
Q1707319	P31	Q34770	instance-of
Q1708709	P31	Q3918	instance-of
Q1709	P31	Q515	instance-of
Q170919	P31	Q515	instance-of
Q17093766	P31	Q34770	instance-of
Q1709572	P31	Q3918	instance-of
Q17096251	P31	Q34770	instance-of
Q170967	P31	Q515	instance-of
Q171031	P31	Q515	instance-of
Q171080	P31	Q515	instance-of
Q17111558	P31	Q34770	instance-of
Q1711558	P31	Q3918	instance-of
Q171219	P31	Q515	instance-of
Q171223	P31	Q515	instance-of
Q17142957	P31	Q34770	instance-of
Q17145521	P31	Q34770	instance-of
Q17152586	P31	Q34770	instance-of
Q171632	P31	Q515	instance-of
Q171639	P31	Q515	instance-of
Q171764	P31	Q43229	instance-of
Q171771	P31	Q515	instance-of
Q171810	P31	Q515	instance-of
Q1718656	P31	Q3918	instance-of
Q1719466	P31	Q515	instance-of
Q17195499	P31	Q34770	instance-of
Q172	P31	Q515	instance-of
Q172157	P31	Q515	instance-of
Q172241	P31	Q11424	instance-of
Q172343	P31	Q515	instance-of
Q172415	P31	Q515	instance-of
Q172438	P31	Q515	instance-of
Q1725075	P31	Q3918	instance-of
Q17284874	P31	Q34770	instance-of
Q1728622	P31	Q3918	instance-of
Q172975	P31	Q11424	instance-of
Q172996	P31	Q515	instance-of
Q173037	P31	Q515	instance-of
Q173121	P31	Q515	instance-of
Q17319622	P31	Q34770	instance-of
Q17319726	P31	Q34770	instance-of
Q17319822	P31	Q34770	instance-of
Q17323940	P31	Q34770	instance-of
Q173270	P31	Q515	instance-of
Q1733	P31	Q515	instance-of
Q173310	P31	Q515	instance-of
Q173338	P31	Q515	instance-of
Q1735	P31	Q515	instance-of
Q173532	P31	Q515	instance-of
Q173545	P31	Q515	instance-of
Q173643	P31	Q482994	instance-of
Q173690	P31	Q515	instance-of
Q173731	P31	Q515	instance-of
Q1737734	P31	Q3918	instance-of
Q17379638	P31	Q34770	instance-of
Q173985	P31	Q515	instance-of
Q174	P31	Q515	instance-of
Q174002	P31	Q515	instance-of
Q174019	P31	Q515	instance-of
Q174060	P31	Q515	instance-of
Q1740805	P31	Q34770	instance-of
Q174158	P31	Q3918	instance-of
Q174237	P31	Q515	instance-of
Q1742604	P31	Q3918	instance-of
Q174262	P31	Q515	instance-of
Q174341	P31	Q515	instance-of
Q17438312	P31	Q34770	instance-of
Q17442461	P31	Q34770	instance-of
Q17444	P31	Q482994	instance-of
Q174684	P31	Q515	instance-of
Q17478065	P31	Q34770	instance-of
Q17478066	P31	Q34770	instance-of
Q1747811	P31	Q34770	instance-of
Q1748	P31	Q515	instance-of
Q174841	P31	Q9143	instance-of
Q174916	P31	Q515	instance-of
Q1752043	P31	Q3918	instance-of
Q17522631	P31	Q34770	instance-of
Q17522635	P31	Q34770	instance-of
Q17523694	P31	Q34770	instance-of
Q17523697	P31	Q34770	instance-of
Q175241	P31	Q3918	instance-of
Q1752712	P31	Q3918	instance-of
Q1753738	P31	Q9143	instance-of
Q1754	P31	Q515	instance-of
Q17544553	P31	Q482994	instance-of
Q1756018	P31	Q9143	instance-of
Q175617	P31	Q515	instance-of
Q175651	P31	Q515	instance-of
Q1757	P31	Q515	instance-of
Q1758009	P31	Q3918	instance-of
Q17584381	P31	Q34770	instance-of
Q17588918	P31	Q34770	instance-of
Q175903	P31	Q515	instance-of
Q1760791	P31	Q3918	instance-of
Q17639755	P31	Q34770	instance-of
Q1764	P31	Q515	instance-of
Q17651534	P31	Q34770	instance-of
Q17651536	P31	Q34770	instance-of
Q17651538	P31	Q34770	instance-of
Q17651540	P31	Q34770	instance-of
Q17651542	P31	Q34770	instance-of
Q1768321	P31	Q34770	instance-of
Q176984	P31	Q9143	instance-of
Q1771717	P31	Q3918	instance-of
Q17738	P31	Q11424	instance-of
Q1775596	P31	Q34770	instance-of
Q1776032	P31	Q34770	instance-of
Q1778689	P31	Q3918	instance-of
Q177943	P31	Q482994	instance-of
Q1779923	P31	Q9143	instance-of
Q1780	P31	Q515	instance-of
Q178067	P31	Q515	instance-of
Q178168	P31	Q515	instance-of
Q1782980	P31	Q3918	instance-of
Q178405	P31	Q515	instance-of
Q1785111	P31	Q34770	instance-of
Q17856	P31	Q515	instance-of
Q178582	P31	Q515	instance-of
Q178663	P31	Q515	instance-of
Q1788115	P31	Q515	instance-of
Q1788342	P31	Q3918	instance-of
Q178835	P31	Q515	instance-of
Q178948	P31	Q515	instance-of
Q179046	P31	Q515	instance-of
Q179351	P31	Q515	instance-of
Q1795142	P31	Q34770	instance-of
Q1795928	P31	Q3918	instance-of
Q179815	P31	Q515	instance-of
Q1798284	P31	Q9143	instance-of
Q1800	P31	Q515	instance-of
Q180057	P31	Q515	instance-of
Q180176	P31	Q515	instance-of
Q18021	P31	Q515	instance-of
Q180233	P31	Q515	instance-of
Q180294	P31	Q515	instance-of
Q180522	P31	Q515	instance-of
Q1807379	P31	Q9143	instance-of
Q180775	P31	Q515	instance-of
Q180803	P31	Q515	instance-of
Q180810	P31	Q515	instance-of
Q1808326	P31	Q3918	instance-of
Q180921	P31	Q515	instance-of
Q180945	P31	Q34770	instance-of
Q181037	P31	Q34770	instance-of
Q181069	P31	Q11424	instance-of
Q1811224	P31	Q34770	instance-of
Q181177	P31	Q3918	instance-of
Q18125	P31	Q515	instance-of
Q181379	P31	Q515	instance-of
Q1815205	P31	Q34770	instance-of
Q181557	P31	Q515	instance-of
Q1815830	P31	Q34770	instance-of
Q18168288	P31	Q34770	instance-of
Q1817355	P31	Q3918	instance-of
Q181795	P31	Q11424	instance-of
Q181803	P31	Q11424	instance-of
Q181826	P31	Q482994	instance-of
Q181854	P31	Q515	instance-of
Q181966	P31	Q515	instance-of
Q182009	P31	Q515	instance-of
Q182025	P31	Q515	instance-of
Q18202981	P31	Q9143	instance-of
Q182049	P31	Q515	instance-of
Q182059	P31	Q515	instance-of
Q182092	P31	Q515	instance-of
Q182153	P31	Q11424	instance-of
Q182218	P31	Q11424	instance-of
Q182299	P31	Q515	instance-of
Q182389	P31	Q482994	instance-of
Q182481	P31	Q515	instance-of
Q182518	P31	Q482994	instance-of
Q182521	P31	Q515	instance-of
Q182692	P31	Q11424	instance-of
Q18276822	P31	Q34770	instance-of
Q1828035	P31	Q515	instance-of
Q182826	P31	Q482994	instance-of
Q182923	P31	Q515	instance-of
Q182973	P31	Q3918	instance-of
Q182984	P31	Q515	instance-of
Q183	P31	Q6256	instance-of
Q183124	P31	Q515	instance-of
Q183199	P31	Q515	instance-of
Q183298	P31	Q515	instance-of
Q183303	P31	Q515	instance-of
Q183405	P31	Q515	instance-of
Q18343030	P31	Q34770	instance-of
Q18343036	P31	Q34770	instance-of
Q18343041	P31	Q34770	instance-of
Q18344310	P31	Q34770	instance-of
Q18354903	P31	Q34770	instance-of
Q183551	P31	Q515	instance-of
Q183584	P31	Q515	instance-of
Q183651	P31	Q515	instance-of
Q18379970	P31	Q34770	instance-of
Q18379975	P31	Q34770	instance-of
Q18385114	P31	Q34770	instance-of
Q18390055	P31	Q34770	instance-of
Q184	P31	Q6256	instance-of
Q184046	P31	Q515	instance-of
Q184090	P31	Q515	instance-of
Q184163	P31	Q515	instance-of
Q184184	P31	Q515	instance-of
Q1842	P31	Q515	instance-of
Q1844620	P31	Q34770	instance-of
Q1844993	P31	Q34770	instance-of
Q1845148	P31	Q34770	instance-of
Q184539	P31	Q515	instance-of
Q18457536	P31	Q34770	instance-of
Q18458203	P31	Q34770	instance-of
Q18463605	P31	Q34770	instance-of
Q18468761	P31	Q34770	instance-of
Q184768	P31	Q11424	instance-of
Q1848	P31	Q515	instance-of
Q184843	P31	Q11424	instance-of
Q184864	P31	Q515	instance-of
Q18487451	P31	Q34770	instance-of
Q1850	P31	Q515	instance-of
Q1850416	P31	Q3918	instance-of
Q185066	P31	Q515	instance-of
Q185084	P31	Q515	instance-of
Q185121	P31	Q482994	instance-of
Q185134	P31	Q515	instance-of
Q185156	P31	Q515	instance-of
Q185157	P31	Q515	instance-of
Q185246	P31	Q3918	instance-of
Q185280	P31	Q515	instance-of
Q185336	P31	Q515	instance-of
Q185345	P31	Q515	instance-of
Q185346	P31	Q515	instance-of
Q1854	P31	Q515	instance-of
Q18544857	P31	Q34770	instance-of
Q185453	P31	Q515	instance-of
Q185458	P31	Q515	instance-of
Q185518	P31	Q515	instance-of
Q18569	P31	Q515	instance-of
Q1857773	P31	Q3918	instance-of
Q1860	P31	Q34770	instance-of
Q18603687	P31	Q34770	instance-of
Q18603801	P31	Q34770	instance-of
Q186040	P31	Q515	instance-of
Q18609750	P31	Q34770	instance-of
Q1861	P31	Q515	instance-of
Q18611555	P31	Q34770	instance-of
Q186141	P31	Q515	instance-of
Q186142	P31	Q515	instance-of
Q186182	P31	Q515	instance-of
Q186188	P31	Q482994	instance-of
Q186234	P31	Q515	instance-of
Q186237	P31	Q515	instance-of
Q1863	P31	Q515	instance-of
Q18638319	P31	Q34770	instance-of
Q18642280	P31	Q34770	instance-of
Q18642293	P31	Q34770	instance-of
Q18642842	P31	Q34770	instance-of
Q18644464	P31	Q34770	instance-of
Q18644465	P31	Q34770	instance-of
Q1864529	P31	Q9143	instance-of
Q1865	P31	Q515	instance-of
Q18650060	P31	Q34770	instance-of
Q18664462	P31	Q34770	instance-of
Q18664494	P31	Q34770	instance-of
Q18664557	P31	Q34770	instance-of
Q1867	P31	Q515	instance-of
Q187284	P31	Q515	instance-of
Q187346	P31	Q515	instance-of
Q18748212	P31	Q34770	instance-of
Q18748222	P31	Q34770	instance-of
Q18748761	P31	Q34770	instance-of
Q18748769	P31	Q34770	instance-of
Q18748906	P31	Q34770	instance-of
Q18748913	P31	Q34770	instance-of
Q187507	P31	Q482994	instance-of
Q18753300	P31	Q34770	instance-of
Q18753301	P31	Q34770	instance-of
Q18753303	P31	Q34770	instance-of
Q18753304	P31	Q34770	instance-of
Q18753305	P31	Q34770	instance-of
Q18753307	P31	Q34770	instance-of
Q18753329	P31	Q34770	instance-of
